copying file from stat manager to local machine where script is kept
scp root@10.253.152.8:/home/bscmeas/PCUM_Status_na00.log /root
 checking that any of the dsp or pq value has crossed the threshold or not
Flexi
100.018
90.020
90.0557
89.016
100.0547
87.07
90.014
90.0541
90.09
----
2017-08-30 	15:00:45 	  		Not Crossed
2017-08-30 	15:01:00 	  		Not Crossed
2017-08-30 	15:01:15 	  		Not Crossed
2017-08-30 	15:01:30 	  		Not Crossed
2017-08-30 	15:01:45 	  		Not Crossed
2017-08-30 	15:02:00 	  		Not Crossed
2017-08-30 	15:02:15 	  		Not Crossed
2017-08-30 	15:02:30 	  		Not Crossed
2017-08-30 	15:02:45 	  		Not Crossed
2017-08-30 	15:03:00 	  		Not Crossed
2017-08-30 	15:03:15 	  		Not Crossed
2017-08-30 	15:03:30 	  		Not Crossed
2017-08-30 	15:03:45 	  		Not Crossed
2017-08-30 	15:04:00 	  		Not Crossed
2017-08-30 	15:04:15 	  		Not Crossed
2017-08-30 	15:04:30 	  		Not Crossed
2017-08-30 	15:04:45 	  		Not Crossed
2017-08-30 	15:05:00 	  		Not Crossed
2017-08-30 	15:05:15 	  		Not Crossed
2017-08-30 	15:05:30 	  		Not Crossed
2017-08-30 	15:05:45 	  		Not Crossed
2017-08-30 	15:06:00 	  		Not Crossed
2017-08-30 	15:06:15 	  		Not Crossed
2017-08-30 	15:06:30 	  		Not Crossed
2017-08-30 	15:06:45 	  		Not Crossed
2017-08-30 	15:07:00 	  		Not Crossed
2017-08-30 	15:07:15 	  		Not Crossed
2017-08-30 	15:07:30 	  		Not Crossed
2017-08-30 	15:07:45 	  		Not Crossed
2017-08-30 	15:08:00 	  		Not Crossed
2017-08-30 	15:08:15 	  		Not Crossed
2017-08-30 	15:08:30 	  		Not Crossed
2017-08-30 	15:08:45 	  		Not Crossed
2017-08-30 	15:09:00 	  		Not Crossed
2017-08-30 	15:09:15 	  		Not Crossed
2017-08-30 	15:09:30 	  		Not Crossed
2017-08-30 	15:09:45 	  		Not Crossed
2017-08-30 	15:10:00 	  		Not Crossed
2017-08-30 	15:10:15 	  		Not Crossed
2017-08-30 	15:10:30 	  		Not Crossed
2017-08-30 	15:10:45 	  		Not Crossed
2017-08-30 	15:11:00 	  		Not Crossed
2017-08-30 	15:11:15 	  		Not Crossed
2017-08-30 	15:11:30 	  		Not Crossed
2017-08-30 	15:11:45 	  		Not Crossed
2017-08-30 	15:12:00 	  		Not Crossed
2017-08-30 	15:12:15 	  		Not Crossed
2017-08-30 	15:12:30 	  		Not Crossed
2017-08-30 	15:12:45 	  		Not Crossed
2017-08-30 	15:13:00 	  		Not Crossed
2017-08-30 	15:13:15 	  		Not Crossed
2017-08-30 	15:13:30 	  		Not Crossed
2017-08-30 	15:13:45 	  		Not Crossed
2017-08-30 	15:14:00 	  		Not Crossed
2017-08-30 	15:14:15 	  		Not Crossed
2017-08-30 	15:14:30 	dsp5 		Threshold Crossed
2017-08-30 	15:14:45 	  		Not Crossed
2017-08-30 	15:15:00 	  		Not Crossed
2017-08-30 	15:15:15 	  		Not Crossed
2017-08-30 	15:15:30 	  		Not Crossed
2017-08-30 	15:15:45 	  		Not Crossed
2017-08-30 	15:16:00 	dsp3 		Threshold Crossed
2017-08-30 	15:16:15 	  		Not Crossed
2017-08-30 	15:16:30 	  		Not Crossed
2017-08-30 	15:16:45 	  		Not Crossed
2017-08-30 	15:17:00 	  		Not Crossed
2017-08-30 	15:17:15 	  		Not Crossed
2017-08-30 	15:17:30 	  		Not Crossed
2017-08-30 	15:17:45 	  		Not Crossed
